商品名称,物品编号,物品名称,单耗,单位
照烧鸡肉饭套餐,FR01003,鸡腿,1.0,pc
照烧鸡肉饭套餐,FR02001,薯条细款7mm,150.0,g
照烧鸡肉饭套餐,MK01016,Jauaa酱,40.0,g
照烧鸡肉饭套餐,MK01020,黄瓜片,20.0,g
照烧鸡肉饭套餐,PA01006,酱料盒（堂食）,1.0,pc
照烧鸡肉饭套餐,PA02001,塑料叉勺 100pcs*20pack,1.0,pc
照烧鸡肉饭套餐,PA99001,16A 冷杯,2.0,pc
照烧鸡肉饭套餐,PA99006,中薯盒,1.0,pc
照烧鸡肉饭套餐,PA99016,托盘纸,1.0,pc
照烧鸡肉饭套餐,PA99023,一次性手套,1.0,pc
照烧鸡肉饭套餐,PA99024,PLA尖头吸管,2.0,pc
照烧鸡肉饭套餐,PA99027,哑光塑料封口膜,2.0,pc
照烧鸡肉饭套餐,SE05002,辣味粉,10.0,g
照烧鸡肉饭套餐,PA99020,单杯袋,1.0,pc
照烧鸡肉饭套餐,BE01002,百事七喜,1.0,g
特别套装迎接新学期 1,PA99020,单杯袋,1.0,pc
特别套装迎接新学期 1,PA99001,16A 冷杯,1.0,pc
特别套装迎接新学期 1,BE01004,百事可乐原味,25.0,g
特别套装迎接新学期 1,PA99024,PLA尖头吸管,1.0,pc
特别套装迎接新学期 1,PA99027,哑光塑料封口膜,1.0,pc
特别套装迎接新学期 1,FR03001,8寸面饼,1.0,pc
特别套装迎接新学期 1,PA99017,五合一汉堡纸,1.0,pc
特别套装迎接新学期 1,PA99018,打包袋(小号),2.0,pc
特别套装迎接新学期 1,PA99034,食安封签,1.0,pc
特别套装迎接新学期 1,SA02001,沙拉酱,15.0,g
特别套装迎接新学期 1,SA01009,番茄酱(大包),25.0,g
特别套装迎接新学期 1,VE00004,生菜,20.0,g
特别套装迎接新学期 1,PA99006,中薯盒,1.0,pc
特别套装迎接新学期 1,FR02001,薯条细款7mm,150.0,g
特别套装迎接新学期 1,DR02001,起酥油,10.0,g
特别套装迎接新学期 1,SA01008,甜辣酱(大包),10.0,g
特别套装迎接新学期 1,DR06002,盐,1.0,g
特别套装迎接新学期 1,SA01013,番茄酱(小包),1.0,pc
特别套装迎接新学期 1,SA01010,辣椒酱(小包),1.0,pc
特别套装迎接新学期 1,PA99005,外卖筒形薯盒,1.0,pc
特别套装迎接新学期 1,PA99016,托盘纸,1.0,pc
特别套装迎接新学期 2,PA99020,单杯袋,1.0,pc
特别套装迎接新学期 2,PA99001,16A 冷杯,1.0,pc
特别套装迎接新学期 2,BE01004,百事可乐原味,25.0,g
特别套装迎接新学期 2,PA99024,PLA尖头吸管,1.0,pc
特别套装迎接新学期 2,PA99027,哑光塑料封口膜,1.0,pc
特别套装迎接新学期 2,PA99006,中薯盒,1.0,pc
特别套装迎接新学期 2,FR02001,薯条细款7mm,150.0,g
特别套装迎接新学期 2,DR02001,起酥油,20.0,g
特别套装迎接新学期 2,SA01008,甜辣酱（大包）,10.0,g
特别套装迎接新学期 2,SA01009,番茄酱（大包）,10.0,g
特别套装迎接新学期 2,DR06002,盐,1.0,g
特别套装迎接新学期 2,PA99018,打包袋 (小号),2.0,pc
特别套装迎接新学期 2,SA01013,番茄酱（小包）,1.0,pc
特别套装迎接新学期 2,SA01010,辣椒酱（小包）,1.0,pc
特别套装迎接新学期 2,PA99005,外卖筒形薯盒,1.0,pc
特别套装迎接新学期 2,PA99016,托盘纸,1.0,pc
特别套装迎接新学期 2,PA99008,4#全鸡袋,1.0,pc
特别套装迎接新学期 2,PA99025,一次性餐包,1.0,pc
特别套装迎接新学期 2,CK01002,鸡块,5.0,pc
特别套装迎接新学期 2,PA99014,大薯袋,1.0,pc
特别套装迎接新学期 2,SA01003,甜辣酱（小包）,1.0,pc
特别套装迎接新学期 2,PA99012,小号方底袋,1.0,pc
特别套装迎接新学期 2,SA01004,番茄酱 （小包）,1.0,pc
特别套装迎接新学期 2,PA99023,手套,1.0,pc
特别套装迎接新学期 2,BE01002,百事七喜,1.0,g
特别套装迎接新学期3,PA99020,单杯袋,1.0,pc
特别套装迎接新学期3,PA99001,16A 冷杯,1.0,pc
特别套装迎接新学期3,BE01004,百事可乐原味,75.0,g
特别套装迎接新学期3,PA99024,PLA尖头吸管,1.0,pc
特别套装迎接新学期3,PA99027,哑光塑料封口膜,1.0,pc
特别套装迎接新学期3,PA99006,中薯盒,1.0,pc
特别套装迎接新学期3,FR02001,薯条细款7mm,150.0,g
特别套装迎接新学期3,DR02001,起酥油,30.0,g
特别套装迎接新学期3,SA01008,甜辣酱（大包）,30.0,g
特别套装迎接新学期3,SA01009,番茄酱（大包）,30.0,g
特别套装迎接新学期3,DR06002,盐,1.0,g
特别套装迎接新学期3,PA99018,打包袋 (小号),1.0,pc
特别套装迎接新学期3,SA01013,番茄酱（小包）,1.0,pc
特别套装迎接新学期3,SA01010,辣椒酱（小包）,1.0,pc
特别套装迎接新学期3,PA99005,外卖筒形薯盒,1.0,pc
特别套装迎接新学期3,PA99016,托盘纸,1.0,pc
特别套装迎接新学期3,SE01001,腌泡粉,20.0,g
特别套装迎接新学期3,PA99023,手套,2.0,pc
特别套装迎接新学期3,FR05001,十块鸡,2.0,pc
特别套装迎接新学期3,DR02002,炸鸡炸粉,20.0,g
特别套装迎接新学期3,BE01002,百事七喜,1.0,g
特别套装迎接新学期3,BE02002,橙C粉,12.0,g
特别套装迎接新学期3,BE01003,百事立顿红茶,1.0,g
特别套装迎接新学期4,PA99020,单杯袋,1.0,pc
特别套装迎接新学期4,PA99001,16A 冷杯,1.0,pc
特别套装迎接新学期4,BE01004,百事可乐原味,25.0,g
特别套装迎接新学期4,PA99024,PLA尖头吸管,1.0,pc
特别套装迎接新学期4,PA99027,哑光塑料封口膜,1.0,pc
特别套装迎接新学期4,PA99006,中薯盒,1.0,pc
特别套装迎接新学期4,FR02001,薯条细款7mm,150.0,g
特别套装迎接新学期4,DR02001,起酥油,20.0,g
特别套装迎接新学期4,SA01008,甜辣酱（大包）,10.0,g
特别套装迎接新学期4,SA01009,番茄酱（大包）,10.0,g
特别套装迎接新学期4,DR06002,盐,1.0,g
特别套装迎接新学期4,PA99018,打包袋 (小号),1.0,pc
特别套装迎接新学期4,SA01013,番茄酱（小包）,1.0,pc
特别套装迎接新学期4,SA01010,辣椒酱（小包）,1.0,pc
特别套装迎接新学期4,PA99005,外卖筒形薯盒,1.0,pc
特别套装迎接新学期4,PA99016,托盘纸,1.0,pc
特别套装迎接新学期4,DR02002,炸鸡炸粉,30.0,g
特别套装迎接新学期4,FR01001,无骨方腿腿肉汉堡用,1.0,pc
特别套装迎接新学期4,GE99003,餐巾纸,1.0,pc
特别套装迎接新学期4,PA99017,五合一汉堡纸,1.0,pc
特别套装迎接新学期4,SA02001,沙拉酱,15.0,g
特别套装迎接新学期4,SE01001,腌泡粉,3.0,g
特别套装迎接新学期4,DR06001,"汉堡面包尺寸 4""",1.0,pc
特别套装迎接新学期4,VE00004,生菜,15.0,g
特别套装迎接新学期4,SE05001,BBQ酱,10.0,g
特别套装迎接新学期4,SE05002,辣味粉,3.0,g
特别套装迎接新学期4,BE01001,百事零度,1.0,g
特别套装迎接新学期4,BE01002,百事七喜,1.0,g
特别套装迎接新学期4,BE01003,百事立顿红茶,1.0,g
特惠促销 - 整只炸鸡,PA99001,16A 冷杯,1.0,pc
特惠促销 - 整只炸鸡,PA99024,PLA尖头吸管,1.0,pc
特惠促销 - 整只炸鸡,BE01004,百事可乐原味,25.0,g
特惠促销 - 整只炸鸡,PA99017,五合一汉堡纸,1.0,pc
特惠促销 - 整只炸鸡,DR02001,起酥油,10.0,g
特惠促销 - 整只炸鸡,SE01001,腌泡粉,10.0,g
特惠促销 - 整只炸鸡,PA99023,手套,1.0,pc
特惠促销 - 整只炸鸡,DR02002,炸鸡炸粉,10.0,g
特惠促销 - 整只炸鸡,SA01008,辣椒酱（大包）,10.0,g
特惠促销 - 整只炸鸡,SA01009,番茄酱（大包）,10.0,g
特惠促销 - 整只炸鸡,FR01006,整鸡,1.0,pc
特惠促销 - 整只炸鸡,PA99016,托盘纸,1.0,pc
玉米杯（外送 29฿）,PA99026,木勺,1.0,pc
玉米杯（外送 29฿）,PA01007,玉米杯,1.0,pc
玉米杯（外送 29฿）,MK01003,玉米粒,120.0,g
玉米杯（外送 29฿）,PA99016,托盘纸,1.0,pc
玉米杯（外送 29฿）,PA01008,玉米杯盖,1.0,pc
瓦勒斯家庭套装,PA99001,16A 冷杯,3.0,pc
瓦勒斯家庭套装,PA99024,PLA尖头吸管,3.0,pc
瓦勒斯家庭套装,BE01002,百事七喜,75.0,g
瓦勒斯家庭套装,PA99020,单杯袋,3.0,pc
瓦勒斯家庭套装,PA99027,哑光塑料封口膜,3.0,pc
瓦勒斯家庭套装,PA99006,中薯盒,1.0,pc
瓦勒斯家庭套装,FR02001,薯条细款7mm,150.0,g
瓦勒斯家庭套装,DR02001,起酥油,85.0,g
瓦勒斯家庭套装,SA01008,甜辣酱（大包）,60.0,g
瓦勒斯家庭套装,SA01009,番茄酱（大包）,65.0,g
瓦勒斯家庭套装,DR06002,盐,1.0,g
瓦勒斯家庭套装,PA99018,打包袋 (小号),1.0,pc
瓦勒斯家庭套装,SA01013,番茄酱（小包）,1.0,pc
瓦勒斯家庭套装,SA01010,辣椒酱（小包）,1.0,pc
瓦勒斯家庭套装,PA99005,外卖筒形薯盒,1.0,pc
瓦勒斯家庭套装,PA99016,托盘纸,2.0,pc
瓦勒斯家庭套装,SE01001,腌泡粉,40.0,g
瓦勒斯家庭套装,PA99023,手套,5.0,pc
瓦勒斯家庭套装,BE01004,百事可乐原味,100.0,g
瓦勒斯家庭套装,FR05001,十块鸡,4.0,pc
瓦勒斯家庭套装,DR02002,炸鸡炸粉,50.0,g
瓦勒斯家庭套装,SA02001,沙拉酱,15.0,g
瓦勒斯家庭套装,SE05002,辣味粉,10.0,g
瓦勒斯家庭套装,PA99017,五合一汉堡纸,1.0,pc
瓦勒斯家庭套装,FR01001,无骨方腿腿肉汉堡用,1.0,pc
瓦勒斯家庭套装,DR01001,汉堡面包,1.0,pc
瓦勒斯家庭套装,MK01019,生菜,15.0,g
瓦勒斯家庭套装,CK01002,鸡块,5.0,pc
瓦勒斯家庭套装,SA01001,甜辣酱（大包）,5.0,g
瓦勒斯家庭套装,PA99035,小船盒,1.0,pc
番茄套装 1,DR02001,起酥油,10.0,g
番茄套餐3,BE01003,百事立顿红茶,25.0,g
番茄套餐3,PA99001,16A 冷杯,1.0,pc
番茄套餐3,PA99024,PLA尖头吸管,1.0,pc
番茄套餐3,PA99020,单杯袋,3.0,pc
番茄套餐3,PA99027,哑光塑料封口膜,1.0,pc
番茄套餐3,DR02001,J起酥油,30.0,g
番茄套餐3,FR02001,薯条细款7mm,150.0,g
番茄套餐3,PA99005,外卖筒形薯盒,1.0,pc
番茄套餐3,PA99006,中薯盒,1.0,pc
番茄套餐3,PA99018,打包袋 (小号),3.0,pc
番茄套餐3,DR06002,盐,1.0,g
番茄套餐3,SA01010,辣椒酱（小包）,1.0,pc
番茄套餐3,SA01013,番茄酱（小包）,1.0,pc
番茄套餐3,SE05004,辣番茄调味料,10.0,g
番茄套餐3,PA99008,4#全鸡袋,2.0,pc
番茄套餐3,SE05002,辣味粉,20.0,g
番茄套餐3,FR01003,鸡腿,2.0,pc
番茄套餐3,SA01003,甜辣酱（小包）,2.0,pc
番茄套餐3,PA99023,手套,2.0,pc
番茄套餐3,SA01004,番茄酱 （小包）,2.0,pc
番茄套餐3,DR02002,炸鸡炸粉,20.0,g
番茄套餐3,PA99013,小纸袋,2.0,pc
番茄套餐5,SE05004,辣番茄调味料,10.0,g
番茄炸鸡桶,SE05004,辣番茄调味料,10.0,g
番茄鸡桶,PA99020,单杯袋,1.0,pc
番茄鸡桶,PA99001,16A 冷杯,1.0,pc
番茄鸡桶,BE01004,百事可乐原味,25.0,g
番茄鸡桶,PA99024,PLA尖头吸管,1.0,pc
番茄鸡桶,PA99027,哑光塑料封口膜,1.0,pc
番茄鸡桶,SE05004,辣番茄调味料,10.0,g
番茄鸡桶,DR02001,起酥油,10.0,g
番茄鸡桶,PA99023,手套,1.0,pc
番茄鸡桶,PA99004,65oz 桶(含盖),1.0,pc
番茄鸡桶,FR01004,翅根,8.0,pc
番茄鸡桶,DR02002,炸鸡炸粉,10.0,g
番茄鸡桶,PA99016,托盘纸,1.0,pc
番茄鸡桶,BE01003,百事立顿红茶,1.0,g
番茄鸡桶,BE01002,百事七喜,1.0,g
番茄鸡桶,BE02001,泰式奶茶粉,12.0,g
番茄鸡桶,PA99015,500PP杯（U型）,1.0,pc
番茄鸡米花,CK02004,肉丁（原味米花）,12.0,pc
福利套餐 1,CK02004,肉丁（原味米花）,12.0,pc
福利套餐 1,MK01020,黄瓜片,20.0,g
福利套餐 1,PA01006,酱料盒（堂食）,1.0,pc
福利套餐 1,PA02001,塑料叉勺 100pcs*20pack,1.0,pc
福利套餐 1,SA01003,甜辣酱（小包）,1.0,pc
福利套餐 1,DR02001,起酥油,10.0,g
福利套餐 1,DR01002,香米,150.0,g
福利套餐 1,MK01016,香辣蘸料,40.0,g
福利套餐 1,SA01004,番茄酱 （小包）,1.0,pc
福利套餐 1,PA01002,塑料碗盒（方盒）,1.0,pc
福利套餐 1,PA99024,PLA尖头吸管,1.0,pc
福利套餐 1,PA99027,哑光塑料封口膜,1.0,pc
福利套餐 1,PA99005,外卖筒形薯盒,1.0,pc
福利套餐 2,PA99008,4#全鸡袋,1.0,pc
福利套餐 2,SE05002,辣味粉,10.0,g
福利套餐 2,FR01003,鸡腿,1.0,pc
福利套餐 2,DR02001,起酥油,10.0,g
福利套餐 2,PA99023,手套,1.0,pc
福利套餐 2,SA01001,甜辣酱（大包）,10.0,g
福利套餐 2,DR02002,炸鸡炸粉,10.0,g
福利套餐 2,PA99013,小纸袋,1.0,pc
福利套餐 2,PA99016,托盘纸,1.0,pc
福利套餐 2,SA01002,番茄酱（大包）,10.0,g
福利套餐 2,SA02001,沙拉酱,15.0,g
福利套餐 2,PA99017,五合一汉堡纸,1.0,pc
福利套餐 2,FR01001,无骨方腿腿肉汉堡用,1.0,pc
福利套餐 2,SA01008,辣椒酱（大包）,10.0,g
福利套餐 2,SA01009,番茄酱（大包）,10.0,g
福利套餐 2,MK01019,生菜,15.0,g
第二个汉堡只需40泰铢,DR02001,J起酥油,20.0,g
第二个汉堡只需40泰铢,DR02002,炸鸡炸粉,60.0,g
第二个汉堡只需40泰铢,FR01001,无骨方腿腿肉汉堡用,2.0,pc
第二个汉堡只需40泰铢,GE99003,餐巾纸,2.0,pc
第二个汉堡只需40泰铢,PA99017,五合一汉堡纸,2.0,pc
第二个汉堡只需40泰铢,SA02001,沙拉酱,30.0,g
第二个汉堡只需40泰铢,SE01001,腌泡粉,6.0,g
第二个汉堡只需40泰铢,DR06001,"汉堡面包尺寸 4""",2.0,pc
第二个汉堡只需40泰铢,VE00004,生菜,30.0,g
脆皮全鸡+2杯可乐,PA99001,16A 冷杯,2.0,pc
脆皮全鸡+2杯可乐,BE01004,百事可乐原味,50.0,g
脆皮全鸡+2杯可乐,PA99024,PLA尖头吸管,2.0,pc
脆皮全鸡+2杯可乐,PA99017,五合一汉堡纸,1.0,pc
脆皮全鸡+2杯可乐,DR02001,起酥油,10.0,g
脆皮全鸡+2杯可乐,SE01001,腌泡粉,15.0,g
脆皮全鸡+2杯可乐,PA99023,手套,1.0,pc
脆皮全鸡+2杯可乐,DR02002,炸鸡炸粉,10.0,g
脆皮全鸡+2杯可乐,SA01008,辣椒酱（大包）,30.0,g
脆皮全鸡+2杯可乐,SA01009,番茄酱（大包）,30.0,g
脆皮全鸡+2杯可乐,FR01006,整鸡,1.0,pc
脆皮全鸡+2杯可乐,PA99016,托盘纸,1.0,pc
脆皮鸡套餐 1 - 香辣脆皮鸡,PA99001,16A 冷杯,1.0,pc
脆皮鸡套餐 1 - 香辣脆皮鸡,BE01004,百事可乐原味,75.0,g
脆皮鸡套餐 1 - 香辣脆皮鸡,PA99024,PLA尖头吸管,1.0,pc
脆皮鸡套餐 1 - 香辣脆皮鸡,PA99027,哑光塑料封口膜,1.0,pc
脆皮鸡套餐 1 - 香辣脆皮鸡,DR02001,起酥油,20.0,g
脆皮鸡套餐 1 - 香辣脆皮鸡,SE01001,腌泡粉,20.0,g
脆皮鸡套餐 1 - 香辣脆皮鸡,PA99023,手套,2.0,pc
脆皮鸡套餐 1 - 香辣脆皮鸡,FR05001,十块鸡,2.0,pc
脆皮鸡套餐 1 - 香辣脆皮鸡,DR02002,炸鸡炸粉,20.0,g
脆皮鸡套餐 1 - 香辣脆皮鸡,SA01008,甜辣酱（大包）,20.0,g
脆皮鸡套餐 1 - 香辣脆皮鸡,SA01009,番茄酱（大包）,20.0,g
脆皮鸡套餐 1 - 香辣脆皮鸡,PA99016,托盘纸,1.0,pc
脆皮鸡套餐1 - 经典脆皮鸡,PA99001,16A 冷杯,1.0,pc
脆皮鸡套餐1 - 经典脆皮鸡,BE01004,百事可乐原味,25.0,g
脆皮鸡套餐1 - 经典脆皮鸡,PA99024,PLA尖头吸管,1.0,pc
脆皮鸡套餐1 - 经典脆皮鸡,PA99027,哑光塑料封口膜,1.0,pc
脆皮鸡套餐1 - 经典脆皮鸡,DR02001,起酥油,20.0,g
脆皮鸡套餐1 - 经典脆皮鸡,SE01001,腌泡粉,20.0,g
脆皮鸡套餐1 - 经典脆皮鸡,PA99023,手套,2.0,pc
脆皮鸡套餐1 - 经典脆皮鸡,FR05001,十块鸡,2.0,pc
脆皮鸡套餐1 - 经典脆皮鸡,DR02002,炸鸡炸粉,20.0,g
脆皮鸡套餐1 - 经典脆皮鸡,SA01008,甜辣酱（大包）,20.0,g
脆皮鸡套餐1 - 经典脆皮鸡,SA01009,番茄酱（大包）,20.0,g
脆皮鸡套餐1 - 经典脆皮鸡,PA99016,托盘纸,2.0,pc
脆皮鸡套餐2 - 香辣脆皮鸡,DR02001,J起酥油,50.0,g
脆皮鸡套餐2 - 香辣脆皮鸡,DR02002,炸鸡炸粉,26.0,g
脆皮鸡套餐2 - 香辣脆皮鸡,FR01005,翅中,3.0,pc
脆皮鸡套餐2 - 香辣脆皮鸡,SA01001,甜辣酱（大包）,3.0,g
脆皮鸡套餐2 - 香辣脆皮鸡,SE01001,腌泡粉,26.0,g
脆皮鸡套餐2 - 香辣脆皮鸡,SE05001,BBQ酱,6.0,g
脆皮鸡套餐2 - 香辣脆皮鸡,SA01009,番茄酱（大包）,23.0,g
脆皮鸡套餐2 - 香辣脆皮鸡,PA99001,16A 冷杯,1.0,pc
脆皮鸡套餐2 - 香辣脆皮鸡,BE01004,百事可乐原味,75.0,g
脆皮鸡套餐2 - 香辣脆皮鸡,PA99024,PLA尖头吸管,1.0,pc
脆皮鸡套餐2 - 香辣脆皮鸡,PA99027,哑光塑料封口膜,1.0,pc
脆皮鸡套餐2 - 香辣脆皮鸡,PA99023,手套,2.0,pc
脆皮鸡套餐2 - 香辣脆皮鸡,FR05001,十块鸡,2.0,pc
脆皮鸡套餐2 - 香辣脆皮鸡,SA01008,甜辣酱（大包）,20.0,g
脆皮鸡套餐2 - 香辣脆皮鸡,BE01001,百事零度,25.0,g
脆皮鸡套餐3 - 香辣脆皮鸡,DR02001,J起酥油,80.0,g
脆皮鸡套餐3 - 香辣脆皮鸡,DR02002,炸鸡炸粉,46.0,g
脆皮鸡套餐3 - 香辣脆皮鸡,FR01005,翅中,3.0,pc
脆皮鸡套餐3 - 香辣脆皮鸡,SA01001,甜辣酱（大包）,3.0,g
脆皮鸡套餐3 - 香辣脆皮鸡,SE01001,腌泡粉,46.0,g
脆皮鸡套餐3 - 香辣脆皮鸡,SE05001,BBQ酱,6.0,g
脆皮鸡套餐3 - 香辣脆皮鸡,SA01009,番茄酱（大包）,53.0,g
脆皮鸡套餐3 - 香辣脆皮鸡,PA99001,16A 冷杯,2.0,pc
脆皮鸡套餐3 - 香辣脆皮鸡,BE01004,百事可乐原味,150.0,g
脆皮鸡套餐3 - 香辣脆皮鸡,PA99024,PLA尖头吸管,2.0,pc
脆皮鸡套餐3 - 香辣脆皮鸡,PA99027,哑光塑料封口膜,2.0,pc
脆皮鸡套餐3 - 香辣脆皮鸡,PA99006,中薯盒,1.0,pc
脆皮鸡套餐3 - 香辣脆皮鸡,FR02001,薯条细款7mm,150.0,g
脆皮鸡套餐3 - 香辣脆皮鸡,SA01008,甜辣酱（大包）,50.0,g
脆皮鸡套餐3 - 香辣脆皮鸡,DR06002,盐,1.0,g
脆皮鸡套餐3 - 香辣脆皮鸡,PA99018,打包袋 (小号),1.0,pc
脆皮鸡套餐3 - 香辣脆皮鸡,SA01013,番茄酱（小包）,1.0,pc
脆皮鸡套餐3 - 香辣脆皮鸡,SA01010,辣椒酱（小包）,1.0,pc
脆皮鸡套餐3 - 香辣脆皮鸡,PA99005,外卖筒形薯盒,1.0,pc
脆皮鸡套餐3 - 香辣脆皮鸡,PA99016,托盘纸,1.0,pc
脆皮鸡套餐3 - 香辣脆皮鸡,PA99023,手套,4.0,pc
脆皮鸡套餐3 - 香辣脆皮鸡,FR05001,十块鸡,4.0,pc
脆皮鸡套餐3 - 香辣脆皮鸡,BE01003,百事立顿红茶,25.0,g
脆皮鸡套餐3 - 香辣脆皮鸡,PA99020,单杯袋,1.0,pc
脆皮鸡套餐3 - 香辣脆皮鸡,BE01001,百事零度,25.0,g
脆皮鸡腿排饭(旧价格),PA99019,打包袋 (大号),1.0,pc
脆皮鸡腿排饭(旧价格),PA99025,一次性餐包,1.0,pc
脆皮鸡腿排饭(旧价格),MK01020,黄瓜片,20.0,g
脆皮鸡腿排饭(旧价格),PA01006,酱料盒（堂食）,1.0,pc
脆皮鸡腿排饭(旧价格),SE05002,辣味粉,10.0,g
脆皮鸡腿排饭(旧价格),FR01003,鸡腿,1.0,pc
脆皮鸡腿排饭(旧价格),PA02001,塑料叉勺 100pcs*20pack,1.0,pc
脆皮鸡腿排饭(旧价格),FR02001,薯条细款7mm,150.0,g
脆皮鸡腿排饭(旧价格),DR02001,起酥油,10.0,g
脆皮鸡腿排饭(旧价格),PA99001,16A 冷杯,1.0,pc
脆皮鸡腿排饭(旧价格),BE01004,百事可乐原味,25.0,g
脆皮鸡腿排饭(旧价格),SA01008,甜辣酱（大包）,10.0,g
脆皮鸡腿排饭(旧价格),DR01002,香米,150.0,g
脆皮鸡腿排饭(旧价格),MK01016,香辣蘸料,40.0,g
脆皮鸡腿排饭(旧价格),DR02002,炸鸡炸粉,10.0,g
脆皮鸡腿排饭(旧价格),PA01002,塑料碗盒（方盒）,1.0,pc
脆皮鸡腿排饭(旧价格),PA99024,PLA尖头吸管,1.0,pc
脆皮鸡腿排饭(旧价格),PA99027,哑光塑料封口膜,1.0,pc
脆皮鸡腿排饭(旧价格),PA99005,外卖筒形薯盒,1.0,pc
脆皮鸡腿排饭(旧价格),PA99016,托盘纸,1.0,pc
脆皮鸡腿排饭(旧价格),SA01009,番茄酱（大包）,10.0,g
脆皮鸡腿肉饭套餐,PA99001,16A 冷杯,2.0,pc
脆皮鸡腿肉饭套餐,BE01004,百事可乐原味,50.0,g
脆皮鸡腿肉饭套餐,PA99024,PLA尖头吸管,2.0,pc
脆皮鸡腿肉饭套餐,PA99027,哑光塑料封口膜,2.0,pc
脆皮鸡腿肉饭套餐,PA99019,打包袋 (大号),1.0,pc
脆皮鸡腿肉饭套餐,PA99025,一次性餐包,1.0,pc
脆皮鸡腿肉饭套餐,MK01020,黄瓜片,20.0,g
脆皮鸡腿肉饭套餐,PA01006,酱料盒（堂食）,1.0,pc
脆皮鸡腿肉饭套餐,SE05002,辣味粉,10.0,g
脆皮鸡腿肉饭套餐,FR01003,鸡腿,1.0,pc
脆皮鸡腿肉饭套餐,PA02001,塑料叉勺 100pcs*20pack,1.0,pc
脆皮鸡腿肉饭套餐,FR02001,薯条细款7mm,150.0,g
脆皮鸡腿肉饭套餐,DR02001,起酥油,10.0,g
脆皮鸡腿肉饭套餐,SA01008,甜辣酱（大包）,10.0,g
脆皮鸡腿肉饭套餐,DR01002,香米,150.0,g
脆皮鸡腿肉饭套餐,MK01016,香辣蘸料,40.0,g
脆皮鸡腿肉饭套餐,DR02002,炸鸡炸粉,10.0,g
脆皮鸡腿肉饭套餐,PA01002,塑料碗盒（方盒）,1.0,pc
脆皮鸡腿肉饭套餐,PA99005,外卖筒形薯盒,1.0,pc
脆皮鸡腿肉饭套餐,PA99016,托盘纸,1.0,pc
脆皮鸡腿肉饭套餐,SA01009,番茄酱（大包）,10.0,g
脆皮鸡腿饭套餐,PA99019,打包袋 (大号),1.0,pc
脆皮鸡腿饭套餐,PA99025,一次性餐包,1.0,pc
脆皮鸡腿饭套餐,MK01020,黄瓜片,40.0,g
脆皮鸡腿饭套餐,PA01006,酱料盒（堂食）,1.0,pc
脆皮鸡腿饭套餐,SE05002,辣味粉,10.0,g
脆皮鸡腿饭套餐,PA02001,塑料叉勺 100pcs*20pack,1.0,pc
脆皮鸡腿饭套餐,DR02001,起酥油,10.0,g
脆皮鸡腿饭套餐,PA99001,16A 冷杯,1.0,pc
脆皮鸡腿饭套餐,BE01004,百事可乐原味,25.0,g
脆皮鸡腿饭套餐,SA01001,甜辣酱（大包）,10.0,g
脆皮鸡腿饭套餐,DR01002,香米,150.0,g
脆皮鸡腿饭套餐,MK01016,香辣蘸料,40.0,g
脆皮鸡腿饭套餐,DR02002,炸鸡炸粉,10.0,g
脆皮鸡腿饭套餐,PA01002,塑料碗盒（方盒）,1.0,pc
脆皮鸡腿饭套餐,PA99024,PLA尖头吸管,1.0,pc
脆皮鸡腿饭套餐,PA99027,哑光塑料封口膜,1.0,pc
脆皮鸡腿饭套餐,PA99016,托盘纸,1.0,pc
脆皮鸡腿饭套餐,SA01002,番茄酱（大包）,10.0,g
脆皮鸡腿饭套餐,FR01002,手枪腿,1.0,pc
脆皮鸡腿饭套餐,SA01003,甜辣酱（小包）,1.0,pc
脆皮鸡腿饭套餐,SA01004,番茄酱 （小包）,1.0,pc
脆皮鸡腿饭套餐,PA99020,单杯袋,1.0,pc
自然Pop-5฿（柠檬冬瓜茶）,PA99015,500PP杯（U型）,1.0,pc
自然Pop-5฿（柠檬冬瓜茶）,BE02004,柠檬冬瓜味粉,12.0,g
自然Pop-5฿（柠檬冬瓜茶）,PA99024,PLA尖头吸管,1.0,pc
自然Pop-5฿（柠檬冬瓜茶）,PA99027,哑光塑料封口膜,1.0,pc
自然Pop-5฿（荔枝）,PA99001,16A 冷杯,1.0,pc
自然Pop-5฿（荔枝）,PA99027,哑光塑料封口膜,1.0,pc
自然Pop-5฿（荔枝）,BE02005,荔枝味粉,12.0,g
自然Pop-5฿（荔枝）,PA99024,PLA尖头吸管,1.0,pc
自然Pop-5฿（青芒果）,PA99015,500PP杯（U型）,1.0,pc
自然Pop-5฿（青芒果）,PA99024,PLA尖头吸管,1.0,pc
自然Pop-5฿（青芒果）,PA99027,哑光塑料封口膜,1.0,pc
自然Pop-5฿（青芒果）,BE02003,酸芒果味粉,12.0,g
自然Pop套餐2,PA99015,500PP杯（U型）,1.0,pc
自然Pop套餐2,BE02003,酸芒果味粉,12.0,g
自然Pop套餐2,PA99024,PLA尖头吸管,1.0,pc
自然Pop套餐2,PA99027,哑光塑料封口膜,1.0,pc
自然Pop套餐2,SA02001,沙拉酱,15.0,g
自然Pop套餐2,SE05002,辣味粉,10.0,g
自然Pop套餐2,PA99017,五合一汉堡纸,1.0,pc
自然Pop套餐2,DR02001,起酥油,10.0,g
自然Pop套餐2,PA99023,手套,1.0,pc
自然Pop套餐2,DR01001,汉堡面包,1.0,pc
