商品名称,物品编号,物品名称,单耗,单位
超值套餐3,PA99020,单杯袋,1.0,pc
超值套餐3,PA99001,16A 冷杯,1.0,pc
超值套餐3,BE01004,百事可乐原味,25.0,g
超值套餐3,PA99024,PLA尖头吸管,1.0,pc
超值套餐3,PA99027,哑光塑料封口膜,1.0,pc
超值套餐3,FR02001,薯条细款7mm,150.0,g
超值套餐3,DR02001,起酥油,10.0,g
超值套餐3,PA99018,打包袋 (小号),1.0,pc
超值套餐3,SA01013,番茄酱（小包）,1.0,pc
超值套餐3,SA01010,辣椒酱（小包）,1.0,pc
超值套餐3,PA99005,外卖筒形薯盒,1.0,pc
超值套餐3,DR06002,盐,1.0,g
超值套餐3,SE05002,辣味粉,10.0,g
超值套餐3,DR02002,炸鸡炸粉,10.0,g
超值套餐3,SA01008,辣椒酱（大包）,10.0,g
超值套餐3,SA01009,番茄酱（大包）,10.0,g
超值套餐3,PA99016,托盘纸,1.0,pc
超值套餐3,PA99025,一次性餐包,1.0,pc
超值套餐3,FR01004,翅根,2.0,pc
超值套餐4,PA99020,单杯袋,1.0,pc
超值套餐4,PA99001,16A 冷杯,1.0,pc
超值套餐4,BE01004,百事可乐原味,25.0,g
超值套餐4,PA99024,PLA尖头吸管,1.0,pc
超值套餐4,PA99027,哑光塑料封口膜,1.0,pc
超值套餐4,DR02001,起酥油,10.0,g
超值套餐4,CK02003,鸡棒,5.0,pc
超值套餐4,PA99018,打包袋 (小号),1.0,pc
超值套餐4,SA01013,番茄酱（小包）,1.0,pc
超值套餐4,SA01010,辣椒酱（小包）,1.0,pc
超值套餐4,PA99013,小纸袋,1.0,pc
超值套餐4,SE01001,腌泡粉,10.0,g
超值套餐4,FR05001,十块鸡,1.0,pc
超值套餐4,DR02002,炸鸡炸粉,10.0,g
超值套餐5,PA99020,单杯袋,1.0,pc
超值套餐5,PA99001,16A 冷杯,1.0,pc
超值套餐5,BE01004,百事可乐原味,25.0,g
超值套餐5,PA99024,PLA尖头吸管,1.0,pc
超值套餐5,PA99027,哑光塑料封口膜,1.0,pc
超值套餐5,PA99008,4#全鸡袋,1.0,pc
超值套餐5,PA99025,一次性餐包,1.0,pc
超值套餐5,SE05002,辣味粉,10.0,g
超值套餐5,DR02001,起酥油,10.0,g
超值套餐5,PA99023,手套,1.0,pc
超值套餐5,FR01004,翅根,8.0,pc
超值套餐5,PA99018,打包袋 (小号),1.0,pc
超值套餐5,DR02002,炸鸡炸粉,10.0,g
超值套餐6,PA99019,打包袋 (大号),1.0,pc
超值套餐6,SA02001,沙拉酱,15.0,g
超值套餐6,PA99025,一次性餐包,5.0,pc
超值套餐6,PA99034,食安封签,1.0,pc
超值套餐6,SE05002,辣味粉,10.0,g
超值套餐6,PA99017,五合一汉堡纸,1.0,pc
超值套餐6,DR02001,起酥油,10.0,g
超值套餐6,FR01001,无骨方腿腿肉汉堡用,1.0,pc
超值套餐6,SA01013,番茄酱（小包）,1.0,pc
超值套餐6,DR02002,炸鸡炸粉,10.0,g
超值套餐6,MK01019,生菜,15.0,g
超值套餐6,PA99020,单杯袋,1.0,pc
超值套餐6,PA99001,16A 冷杯,1.0,pc
超值套餐6,BE01004,百事可乐原味,25.0,g
超值套餐6,PA99024,PLA尖头吸管,1.0,pc
超值套餐6,PA99027,哑光塑料封口膜,1.0,pc
超值套餐6,PA99008,4#全鸡袋,1.0,pc
超值套餐6,CK01002,鸡块,2.0,pc
超值套餐6,SA01003,甜辣酱（小包）,1.0,pc
超值套餐6,PA99012,小号方底袋,1.0,pc
超值套餐6,SA01004,番茄酱 （小包）,1.0,pc
超值套餐6,FR01003,鸡腿,1.0,pc
超值套餐6,PA99013,小纸袋,1.0,pc
超值套餐6,FR01004,翅根,2.0,pc
派对套餐,PA99020,单杯袋,2.0,pc
派对套餐,PA99001,16A 冷杯,2.0,pc
派对套餐,BE01004,百事可乐原味,50.0,g
派对套餐,PA99024,PLA尖头吸管,2.0,pc
派对套餐,PA99027,哑光塑料封口膜,2.0,pc
派对套餐,PA99019,打包袋 (大号),1.0,pc
派对套餐,SA02001,沙拉酱,15.0,g
派对套餐,PA99025,一次性餐包,1.0,pc
派对套餐,PA99034,食安封签,1.0,pc
派对套餐,SE05002,辣味粉,10.0,g
派对套餐,PA99017,五合一汉堡纸,1.0,pc
派对套餐,DR02001,起酥油,10.0,g
派对套餐,FR01001,无骨方腿腿肉汉堡用,1.0,pc
派对套餐,DR01001,汉堡面包,1.0,pc
派对套餐,SA01013,番茄酱（小包）,1.0,pc
派对套餐,DR02002,炸鸡炸粉,10.0,g
派对套餐,MK01019,生菜,15.0,g
派对套餐,SA01010,辣椒酱（小包）,1.0,pc
派对套餐,PA99013,小纸袋,1.0,pc
派对套餐,PA99008,4#全鸡袋,1.0,pc
派对套餐,FR01003,鸡腿,2.0,pc
派对套餐,SA01003,甜辣酱（小包）,1.0,pc
派对套餐,SA01004,番茄酱 （小包）,1.0,pc
派对套餐,PA99012,小号方底袋,1.0,pc
派对套餐,PA99026,木勺,1.0,pc
派对套餐,PA01007,玉米杯,1.0,pc
派对套餐,MK01003,玉米粒,120.0,g
派对套餐,PA01008,玉米杯盖,1.0,pc
派对套餐,PA99003,鸡米花盒,1.0,pc
派对套餐,CK01003,肉好多烤肠（鸡肉）,1.0,pc
派对套餐,PA99006,中薯盒,1.0,pc
派对套餐,FR02001,薯条细款7mm,150.0,g
派对套餐,SA01008,辣椒酱（大包）,10.0,g
派对套餐,SA01009,番茄酱（大包）,10.0,g
派对套餐,DR06002,盐,1.0,g
派对套餐,CK02004,肉丁（原味米花）,12.0,pc
派对套餐,PA99016,托盘纸,1.0,pc
双人派对套餐,DR02001,起酥油,10.0,g
双人派对套餐,CK02003,鸡棒,5.0,pc
双人派对套餐,SA01013,番茄酱（小包）,1.0,pc
双人派对套餐,SA01010,辣椒酱（小包）,1.0,pc
双人派对套餐,PA99013,小纸袋,1.0,pc
双人派对套餐,PA99008,4#全鸡袋,1.0,pc
双人派对套餐,PA99025,一次性餐包,1.0,pc
双人派对套餐,CK01002,鸡块,1.0,pc
双人派对套餐,SA01003,甜辣酱（小包）,1.0,pc
双人派对套餐,PA99012,小号方底袋,1.0,pc
双人派对套餐,SA01004,番茄酱 （小包）,1.0,pc
双人派对套餐,SE05002,辣味粉,10.0,g
双人派对套餐,FR01003,鸡腿,2.0,pc
双人派对套餐,PA99020,单杯袋,4.0,pc
双人派对套餐,DR02002,炸鸡炸粉,10.0,g
双人派对套餐,PA99026,木勺,1.0,pc
双人派对套餐,PA01007,玉米杯,1.0,pc
双人派对套餐,MK01003,玉米粒,120.0,g
双人派对套餐,PA01008,玉米杯盖,1.0,pc
双人派对套餐,FR01004,翅根,2.0,pc
双人派对套餐,SE01001,腌泡粉,10.0,g
双人派对套餐,FR05001,十块鸡,2.0,pc
双人派对套餐,PA99001,16A 冷杯,4.0,pc
双人派对套餐,BE01004,百事可乐原味,100.0,g
双人派对套餐,PA99024,PLA尖头吸管,4.0,pc
双人派对套餐,PA99027,哑光塑料封口膜,4.0,pc
小吃套餐1,PA99025,一次性餐包,1.0,pc
小吃套餐1,SE05002,辣味粉,10.0,g
小吃套餐1,DR02001,起酥油,10.0,g
小吃套餐1,FR01004,翅根,2.0,pc
小吃套餐1,PA99018,打包袋 (小号),1.0,pc
小吃套餐1,DR02002,炸鸡炸粉,10.0,g
小吃套餐1,CK01002,鸡块,1.0,pc
小吃套餐1,SA01003,甜辣酱（小包）,1.0,pc
小吃套餐1,PA99012,小号方底袋,1.0,pc
小吃套餐1,SA01004,番茄酱 （小包）,1.0,pc
小吃套餐2,CK02004,肉丁（原味米花）,12.0,pc
小吃套餐2,PA99003,鸡米花盒,1.0,pc
小吃套餐2,DR02001,起酥油,10.0,g
小吃套餐2,PA99018,打包袋 (小号),1.0,pc
小吃套餐2,SA01013,番茄酱（小包）,1.0,pc
小吃套餐2,PA99008,4#全鸡袋,1.0,pc
小吃套餐2,PA99025,一次性餐包,1.0,pc
小吃套餐2,SE05002,辣味粉,10.0,g
小吃套餐2,FR01004,翅根,2.0,pc
小吃套餐2,DR02002,炸鸡炸粉,10.0,g
【买一送一】薯条,PA99006,中薯盒,2.0,pc
【买一送一】薯条,FR02001,薯条细款7mm,300.0,g
【买一送一】薯条,DR02001,起酥油,10.0,g
【买一送一】薯条,SA01008,辣椒酱（大包）,10.0,g
【买一送一】薯条,SA01009,番茄酱（大包）,10.0,g
【买一送一】薯条,DR06002,盐,2.0,g
【买一送一】香辣鸡腿堡,SA02001,沙拉酱,30.0,g
【买一送一】香辣鸡腿堡,SE05002,辣味粉,10.0,g
【买一送一】香辣鸡腿堡,PA99017,五合一汉堡纸,2.0,pc
【买一送一】香辣鸡腿堡,DR02001,起酥油,10.0,g
【买一送一】香辣鸡腿堡,PA99023,手套,1.0,pc
【买一送一】香辣鸡腿堡,DR01001,汉堡面包,2.0,pc
【买一送一】香辣鸡腿堡,FR01001,无骨方腿腿肉汉堡用,2.0,pc
【买一送一】香辣鸡腿堡,DR02002,炸鸡炸粉,10.0,g
【买一送一】香辣鸡腿堡,SA01008,辣椒酱（大包）,10.0,g
【买一送一】香辣鸡腿堡,SA01009,番茄酱（大包）,10.0,g
【买一送一】香辣鸡腿堡,MK01019,生菜,30.0,g
【买一送一】香辣鸡腿堡,PA99016,托盘纸,2.0,pc
冠军套餐2（LINE MAN）,PA99001,16A 冷杯,1.0,pc
冠军套餐2（LINE MAN）,BE01004,百事可乐原味,25.0,g
冠军套餐2（LINE MAN）,PA99024,PLA尖头吸管,1.0,pc
冠军套餐2（LINE MAN）,SE05002,辣味粉,10.0,g
冠军套餐2（LINE MAN）,DR02001,起酥油,10.0,g
冠军套餐2（LINE MAN）,PA99023,手套,1.0,pc
冠军套餐2（LINE MAN）,FR01004,翅根,10.0,pc
冠军套餐2（LINE MAN）,DR02002,炸鸡炸粉,10.0,g
冠军套餐3（LINE MAN）,SA02001,沙拉酱,30.0,g
冠军套餐3（LINE MAN）,SE05002,辣味粉,10.0,g
冠军套餐3（LINE MAN）,PA99017,五合一汉堡纸,2.0,pc
冠军套餐3（LINE MAN）,DR02001,起酥油,10.0,g
冠军套餐3（LINE MAN）,PA99023,手套,1.0,pc
冠军套餐3（LINE MAN）,FR01001,无骨方腿腿肉汉堡用,2.0,pc
冠军套餐3（LINE MAN）,DR02002,炸鸡炸粉,10.0,g
冠军套餐3（LINE MAN）,MK01019,生菜,30.0,g
冠军套餐3（LINE MAN）,FR03001,8寸面饼,1.0,pc
冠军套餐3（LINE MAN）,PA99001,16A 冷杯,1.0,pc
冠军套餐3（LINE MAN）,BE01004,百事可乐原味,25.0,g
冠军套餐3（LINE MAN）,PA99024,PLA尖头吸管,1.0,pc
冠军套餐3（LINE MAN）,CK01002,鸡块,5.0,pc
冠军套餐3（LINE MAN）,PA99018,打包袋 (小号),1.0,pc
冠军套餐3（LINE MAN）,SA01013,番茄酱（小包）,1.0,pc
冠军套餐3（LINE MAN）,PA99013,小纸袋,1.0,pc
福利套餐 1,CK02004,肉丁（原味米花）,12.0,pc
福利套餐 1,MK01020,黄瓜片,20.0,g
福利套餐 1,PA01006,酱料盒（堂食）,1.0,pc
福利套餐 1,PA02001,塑料叉勺 100pcs*20pack,1.0,pc
福利套餐 1,SA01003,甜辣酱（小包）,1.0,pc
福利套餐 1,DR02001,起酥油,10.0,g
福利套餐 1,DR01002,香米,150.0,g
福利套餐 1,MK01016,香辣蘸料,40.0,g
福利套餐 1,SA01004,番茄酱 （小包）,1.0,pc
福利套餐 1,PA01002,塑料碗盒（方盒）,1.0,pc
福利套餐 1,PA99024,PLA尖头吸管,1.0,pc
福利套餐 1,PA99027,哑光塑料封口膜,1.0,pc
福利套餐 1,PA99005,外卖筒形薯盒,1.0,pc
福利套餐 2,PA99008,4#全鸡袋,1.0,pc
福利套餐 2,SE05002,辣味粉,10.0,g
福利套餐 2,FR01003,鸡腿,1.0,pc
福利套餐 2,DR02001,起酥油,10.0,g
福利套餐 2,PA99023,手套,1.0,pc
福利套餐 2,SA01001,甜辣酱（大包）,10.0,g
福利套餐 2,DR02002,炸鸡炸粉,10.0,g
福利套餐 2,PA99013,小纸袋,1.0,pc
福利套餐 2,PA99016,托盘纸,1.0,pc
福利套餐 2,SA01002,番茄酱（大包）,10.0,g
福利套餐 2,SA02001,沙拉酱,15.0,g
福利套餐 2,PA99017,五合一汉堡纸,1.0,pc
福利套餐 2,FR01001,无骨方腿腿肉汉堡用,1.0,pc
福利套餐 2,SA01008,辣椒酱（大包）,10.0,g
福利套餐 2,SA01009,番茄酱（大包）,10.0,g
福利套餐 2,MK01019,生菜,15.0,g
自然Pop-5฿（青芒果）,PA99015,500PP杯（U型）,1.0,pc
自然Pop-5฿（青芒果）,PA99024,PLA尖头吸管,1.0,pc
自然Pop-5฿（青芒果）,PA99027,哑光塑料封口膜,1.0,pc
自然Pop-5฿（青芒果）,BE02003,酸芒果味粉,12.0,g
小食套餐2（79฿）,CK01002,鸡块,5.0,pc
小食套餐2（79฿）,DR02001,起酥油,10.0,g
小食套餐2（79฿）,SA01001,甜辣酱（大包）,10.0,g
小食套餐2（79฿）,PA99016,托盘纸,1.0,pc
小食套餐2（79฿）,SA01002,番茄酱（大包）,10.0,g
小食套餐2（79฿）,PA99001,16A 冷杯,1.0,pc
小食套餐2（79฿）,BE01004,百事可乐原味,25.0,g
小食套餐2（79฿）,PA99024,PLA尖头吸管,1.0,pc
小食套餐2（79฿）,CK02004,肉丁（原味米花）,12.0,pc
小食套餐2（79฿）,PA99003,鸡米花盒,1.0,pc
小食套餐 3 (89฿),DR02001,起酥油,10.0,g
小食套餐 3 (89฿),SA01001,甜辣酱（大包）,10.0,g
小食套餐 3 (89฿),CK02003,鸡棒,5.0,pc
小食套餐 3 (89฿),PA99013,小纸袋,1.0,pc
小食套餐 3 (89฿),PA99016,托盘纸,1.0,pc
小食套餐 3 (89฿),SA01002,番茄酱（大包）,10.0,g
小食套餐 3 (89฿),CK01002,鸡块,5.0,pc
小食套餐 3 (89฿),PA99014,大薯袋,1.0,pc
小食套餐 3 (89฿),CK02004,肉丁（原味米花）,12.0,pc
小食套餐 3 (89฿),PA99003,鸡米花盒,1.0,pc
酸芒果汁,PA99015,500PP杯（U型）,1.0,pc
酸芒果汁,PA99024,PLA尖头吸管,1.0,pc
酸芒果汁,BE02003,酸芒果味粉,12.0,g
酸芒果汁,PA99027,哑光塑料封口膜,1.0,pc
小食套餐 4,PA99008,4#全鸡袋,1.0,pc
小食套餐 4,SE05002,辣味粉,10.0,g
小食套餐 4,DR02001,起酥油,10.0,g
小食套餐 4,PA99023,手套,1.0,pc
小食套餐 4,SA01001,甜辣酱（大包）,10.0,g
小食套餐 4,DR02002,炸鸡炸粉,10.0,g
小食套餐 4,PA99013,小纸袋,1.0,pc
小食套餐 4,PA99016,托盘纸,1.0,pc
小食套餐 4,SA01002,番茄酱（大包）,10.0,g
小食套餐 4,CK01002,鸡块,5.0,pc
小食套餐 4,CK02003,鸡棒,5.0,pc
小食套餐 4,CK02004,肉丁（原味米花）,12.0,pc
小食套餐 4,PA99003,鸡米花盒,1.0,pc
小食套餐 4,SA01008,辣椒酱（大包）,10.0,g
小食套餐 4,SA01009,番茄酱（大包）,10.0,g
小食套餐 4,DR06002,盐,1.0,g
套餐——炸鸡盖饭（原价）,PA99001,16A 冷杯,1.0,pc
套餐——炸鸡盖饭（原价）,BE01004,百事可乐原味,25.0,g
套餐——炸鸡盖饭（原价）,PA99024,PLA尖头吸管,1.0,pc
套餐——炸鸡盖饭（原价）,PA99006,中薯盒,1.0,pc
套餐——炸鸡盖饭（原价）,FR02001,薯条细款7mm,150.0,g
套餐——炸鸡盖饭（原价）,DR02001,起酥油,10.0,g
套餐——炸鸡盖饭（原价）,SA01008,辣椒酱（大包）,10.0,g
套餐——炸鸡盖饭（原价）,SA01009,番茄酱（大包）,10.0,g
套餐——炸鸡盖饭（原价）,DR06002,盐,1.0,g
套餐——炸鸡盖饭（原价）,CK02004,肉丁（原味米花）,12.0,pc
套餐——炸鸡盖饭（原价）,MK01020,黄瓜片,20.0,g
套餐——炸鸡盖饭（原价）,PA01006,酱料盒（堂食）,1.0,pc
套餐——炸鸡盖饭（原价）,PA02001,塑料叉勺 100pcs*20pack,1.0,pc
套餐——炸鸡盖饭（原价）,SA01001,甜辣酱（大包）,10.0,g
套餐——炸鸡盖饭（原价）,DR01002,香米,150.0,g
套餐——炸鸡盖饭（原价）,MK01016,香辣蘸料,40.0,g
套餐——炸鸡盖饭（原价）,PA01002,塑料碗盒（方盒）,1.0,pc
套餐——炸鸡盖饭（原价）,PA99027,哑光塑料封口膜,1.0,pc
套餐——炸鸡盖饭（原价）,PA99016,托盘纸,1.0,pc
套餐——炸鸡盖饭（原价）,SA01002,番茄酱（大包）,10.0,g
品牌周年庆 1 (买一送一),SA02001,沙拉酱,30.0,g
品牌周年庆 1 (买一送一),PA99017,五合一汉堡纸,2.0,pc
品牌周年庆 1 (买一送一),FR03001,8寸面饼,2.0,pc
品牌周年庆 1 (买一送一),FR01001,无骨方腿腿肉汉堡用,2.0,pc
品牌周年庆 1 (买一送一),SA01009,番茄酱（大包）,10.0,g
品牌周年庆 1 (买一送一),MK01019,生菜,30.0,g
品牌周年庆 1 (买一送一),PA99016,托盘纸,1.0,pc
品牌周年庆 1 (买一送一),PA99006,中薯盒,2.0,pc
品牌周年庆 1 (买一送一),FR02001,薯条细款7mm,300.0,g
品牌周年庆 1 (买一送一),DR02001,起酥油,10.0,g
品牌周年庆 1 (买一送一),SA01008,辣椒酱（大包）,10.0,g
品牌周年庆 1 (买一送一),DR06002,盐,2.0,g
品牌周年庆 1 (买一送一),CK02004,肉丁（原味米花）,24.0,pc
品牌周年庆 1 (买一送一),PA99003,鸡米花盒,2.0,pc
品牌周年庆 1 (买一送一),PA99018,打包袋 (小号),1.0,pc
品牌周年庆 1 (买一送一),SA01013,番茄酱（小包）,1.0,pc
哈达耀鸡套餐（Fi）新潮版 2,PA99020,单杯袋,1.0,pc
哈达耀鸡套餐（Fi）新潮版 2,PA99024,PLA尖头吸管,1.0,pc
哈达耀鸡套餐（Fi）新潮版 2,PA99027,哑光塑料封口膜,1.0,pc
哈达耀鸡套餐（Fi）新潮版 2,PA99001,16A 冷杯,1.0,pc
哈达耀鸡套餐（Fi）新潮版 2,FR01005,翅中,8.0,pc
哈达耀鸡套餐（Fi）新潮版 2,PA99036,小餐盒,1.0,pc
哈达耀鸡套餐（Fi）新潮版 2,DR05001,炸洋葱,15.0,g
哈达耀鸡套餐（Fi）新潮版 2,BE01004,百事可乐原味,25.0,g
哈达耀鸡套餐（Fi）新潮版 2,FR02001,薯条细款7mm,150.0,g
哈达耀鸡套餐（Fi）新潮版 2,DR02001,起酥油,10.0,g
哈达耀鸡套餐（Fi）新潮版 2,PA99018,打包袋 (小号),1.0,pc
哈达耀鸡套餐（Fi）新潮版 2,SA01013,番茄酱（小包）,1.0,pc
哈达耀鸡套餐（Fi）新潮版 2,SA01010,辣椒酱（小包）,1.0,pc
哈达耀鸡套餐（Fi）新潮版 2,PA99005,外卖筒形薯盒,1.0,pc
哈达耀鸡套餐（Fi）新潮版 2,DR06002,盐,1.0,g
วอลเลส 3.3 - เครื่องดื่ม 2 แก้ว(3-5/3/26),PA99020,单杯袋,2.0,pc
วอลเลส 3.3 - เครื่องดื่ม 2 แก้ว(3-5/3/26),PA99001,16A 冷杯,2.0,pc
วอลเลส 3.3 - เครื่องดื่ม 2 แก้ว(3-5/3/26),PA99024,PLA尖头吸管,2.0,pc
วอลเลส 3.3 - เครื่องดื่ม 2 แก้ว(3-5/3/26),PA99027,哑光塑料封口膜,2.0,pc
วอลเลส 3.3 - เครื่องดื่ม 2 แก้ว(3-5/3/26),BE01004,百事可乐原味,50.0,g
超值套餐2-香辣脆鸡,DR02001,起酥油,10.0,g
超值套餐2-香辣脆鸡,SE01001,腌泡粉,10.0,g
超值套餐2-香辣脆鸡,PA99023,手套,1.0,pc
超值套餐2-香辣脆鸡,BE01004,百事可乐原味,25.0,g
超值套餐2-香辣脆鸡,FR05001,十块鸡,2.0,pc
超值套餐2-香辣脆鸡,DR02002,炸鸡炸粉,10.0,g
超值套餐2-香辣脆鸡,SA01008,辣椒酱（大包）,10.0,g
超值套餐2-香辣脆鸡,SA01009,番茄酱（大包）,10.0,g
超值套餐2-香辣脆鸡,PA99006,中薯盒,1.0,pc
超值套餐2-香辣脆鸡,FR02001,薯条细款7mm,150.0,g
超值套餐2-香辣脆鸡,DR06002,盐,1.0,g
超值套餐2-香辣脆鸡,PA99001,16A 冷杯,1.0,pc
超值套餐2-香辣脆鸡,PA99024,PLA尖头吸管,1.0,pc
超值套餐2—经典脆皮炸鸡,PA99006,中薯盒,1.0,pc
超值套餐2—经典脆皮炸鸡,FR02001,薯条细款7mm,150.0,g
超值套餐2—经典脆皮炸鸡,DR02001,起酥油,10.0,g
超值套餐2—经典脆皮炸鸡,SA01008,辣椒酱（大包）,10.0,g
超值套餐2—经典脆皮炸鸡,SA01009,番茄酱（大包）,10.0,g
超值套餐2—经典脆皮炸鸡,DR06002,盐,1.0,g
超值套餐2—经典脆皮炸鸡,PA99001,16A 冷杯,1.0,pc
超值套餐2—经典脆皮炸鸡,BE01004,百事可乐原味,25.0,g
超值套餐2—经典脆皮炸鸡,PA99024,PLA尖头吸管,1.0,pc
超值套餐2—经典脆皮炸鸡,SE01001,腌泡粉,10.0,g
超值套餐2—经典脆皮炸鸡,PA99023,手套,1.0,pc
超值套餐2—经典脆皮炸鸡,FR05001,十块鸡,2.0,pc
超值套餐2—经典脆皮炸鸡,DR02002,炸鸡炸粉,10.0,g
超值套餐2—经典脆皮炸鸡,PA99016,托盘纸,1.0,pc
超值四件套-香辣脆鸡,FR01005,翅中,4.0,pc
超值四件套-香辣脆鸡,SE05002,辣味粉,10.0,g
超值四件套-香辣脆鸡,DR02001,起酥油,10.0,g
超值四件套-香辣脆鸡,PA99023,手套,1.0,pc
超值四件套-香辣脆鸡,DR02002,炸鸡炸粉,10.0,g
超值四件套-香辣脆鸡,SA01008,辣椒酱（大包）,10.0,g
超值四件套-香辣脆鸡,SA01009,番茄酱（大包）,10.0,g
超值四件套-香辣脆鸡,PA99016,托盘纸,1.0,pc
超值四件套-香辣脆鸡,SA02001,沙拉酱,15.0,g
超值四件套-香辣脆鸡,PA99017,五合一汉堡纸,1.0,pc
超值四件套-香辣脆鸡,FR01001,无骨方腿腿肉汉堡用,1.0,pc
超值四件套-香辣脆鸡,MK01019,生菜,15.0,g
超值四件套-香辣脆鸡,PA99019,打包袋 (大号),1.0,pc
超值四件套-香辣脆鸡,PA99025,一次性餐包,1.0,pc
超值四件套-香辣脆鸡,PA99034,食安封签,1.0,pc
超值四件套-香辣脆鸡,DR01001,汉堡面包,1.0,pc
超值四件套-香辣脆鸡,SA01013,番茄酱（小包）,1.0,pc
超值四件套-香辣脆鸡,PA99001,16A 冷杯,1.0,pc
超值四件套-香辣脆鸡,BE01004,百事可乐原味,25.0,g
超值四件套-香辣脆鸡,PA99024,PLA尖头吸管,1.0,pc
超值四件套-香辣脆鸡,SE01001,腌泡粉,10.0,g
超值四件套-香辣脆鸡,FR05001,十块鸡,1.0,pc
超值双人餐2-经典香脆鸡,PA99020,单杯袋,1.0,pc
超值双人餐2-经典香脆鸡,PA99001,16A 冷杯,1.0,pc
超值双人餐2-经典香脆鸡,PA99024,PLA尖头吸管,1.0,pc
超值双人餐2-经典香脆鸡,PA99027,哑光塑料封口膜,1.0,pc
超值双人餐2-经典香脆鸡,BE01004,百事可乐原味,25.0,g
超值双人餐2-经典香脆鸡,PA99015,500PP杯（U型）,1.0,pc
超值双人餐2-经典香脆鸡,DR02001,起酥油,10.0,g
超值双人餐2-经典香脆鸡,SE01001,腌泡粉,6.0,g
超值双人餐2-经典香脆鸡,PA99023,手套,1.0,pc
超值双人餐2-经典香脆鸡,FR05001,十块鸡,1.0,pc
超值双人餐2-经典香脆鸡,DR02002,炸鸡炸粉,10.0,g
超值双人餐2-经典香脆鸡,SA01008,辣椒酱（大包）,10.0,g
超值双人餐2-经典香脆鸡,SA01009,番茄酱（大包）,10.0,g
超值双人餐2-经典香脆鸡,PA99016,托盘纸,1.0,pc
超值套餐5 - 辣味炸鸡,PA99020,单杯袋,1.0,pc
超值套餐5 - 辣味炸鸡,PA99001,16A 冷杯,1.0,pc
超值套餐5 - 辣味炸鸡,PA99024,PLA尖头吸管,1.0,pc
超值套餐5 - 辣味炸鸡,PA99027,哑光塑料封口膜,1.0,pc
超值套餐5 - 辣味炸鸡,BE01004,百事可乐原味,25.0,g
超值套餐5 - 辣味炸鸡,PA99008,4#全鸡袋,1.0,pc
超值套餐5 - 辣味炸鸡,FR05001,十块鸡,2.0,pc
超值套餐5 - 辣味炸鸡,PA99025,一次性餐包,1.0,pc
超值套餐5 - 辣味炸鸡,SE05002,辣味粉,10.0,g
超值套餐5 - 辣味炸鸡,DR02001,起酥油,10.0,g
超值套餐5 - 辣味炸鸡,PA99023,手套,1.0,pc
超值套餐5 - 辣味炸鸡,FR01004,翅根,3.0,pc
超值套餐5 - 辣味炸鸡,PA99018,打包袋 (小号),3.0,pc
超值套餐5 - 辣味炸鸡,DR02002,炸鸡炸粉,10.0,g
丰盛套餐5 - 经典炸鸡,PA99008,4#全鸡袋,1.0,pc
丰盛套餐5 - 经典炸鸡,PA99025,一次性餐包,1.0,pc
丰盛套餐5 - 经典炸鸡,SE05002,辣味粉,10.0,g
丰盛套餐5 - 经典炸鸡,FR05001,十块鸡,2.0,pc
丰盛套餐5 - 经典炸鸡,DR02001,起酥油,10.0,g
丰盛套餐5 - 经典炸鸡,PA99023,手套,1.0,pc
丰盛套餐5 - 经典炸鸡,FR01004,翅根,3.0,pc
丰盛套餐5 - 经典炸鸡,PA99018,打包袋 (小号),1.0,pc
丰盛套餐5 - 经典炸鸡,DR02002,炸鸡炸粉,10.0,g
丰盛套餐5 - 经典炸鸡,PA99020,单杯袋,1.0,pc
丰盛套餐5 - 经典炸鸡,PA99001,16A 冷杯,1.0,pc
丰盛套餐5 - 经典炸鸡,PA99024,PLA尖头吸管,1.0,pc
丰盛套餐5 - 经典炸鸡,PA99027,哑光塑料封口膜,1.0,pc
丰盛套餐5 - 经典炸鸡,BE01004,百事可乐原味,25.0,g
超值6件餐-香辣脆皮鸡,FR02001,薯条细款7mm,150.0,g
超值6件餐-香辣脆皮鸡,DR02001,起酥油,5.0,g
超值6件餐-香辣脆皮鸡,PA99018,打包袋 (小号),1.0,pc
超值6件餐-香辣脆皮鸡,SA01013,番茄酱（小包）,1.0,pc
超值6件餐-香辣脆皮鸡,SA01010,辣椒酱（小包）,1.0,pc
超值6件餐-香辣脆皮鸡,PA99005,外卖筒形薯盒,1.0,pc
超值6件餐-香辣脆皮鸡,DR06002,盐,1.0,g
超值6件餐-香辣脆皮鸡,PA99020,单杯袋,1.0,pc
超值6件餐-香辣脆皮鸡,PA99001,16A 冷杯,1.0,pc
超值6件餐-香辣脆皮鸡,BE01004,百事可乐原味,25.0,g
超值6件餐-香辣脆皮鸡,PA99024,PLA尖头吸管,1.0,pc
超值6件餐-香辣脆皮鸡,PA99027,哑光塑料封口膜,1.0,pc
超值6件餐-香辣脆皮鸡,FR05001,十块鸡,2.0,pc
超值6件餐-香辣脆皮鸡,PA99015,500PP杯（U型）,1.0,pc
超值6件套餐-经典脆皮鸡,PA99020,单杯袋,1.0,pc
超值6件套餐-经典脆皮鸡,PA99001,16A 冷杯,1.0,pc
超值6件套餐-经典脆皮鸡,BE01004,百事可乐原味,25.0,g
超值6件套餐-经典脆皮鸡,PA99024,PLA尖头吸管,1.0,pc
